SOLDIER_ID,LAST_NAME,FIRST_NAME,GENDER,AGE,HOME_STATE,RANK,PAY_GRADE,MOS_CODE,MOS_TITLE,MOS_BRANCH,BRIGADE,BATTALION,COMPANY,PLATOON,ENLISTMENT_DATE,YEARS_OF_SERVICE,STATUS,DEPLOYMENT,THEATER,DEPLOY_MONTHS,COMBAT_TOURS,BASE_PAY_USD,BAH_USD,BAS_USD,TOTAL_MONTHLY_PAY_USD,ACFT_TOTAL_SCORE,ACFT_STATUS,RUN_TIME_MIN,PUSHUPS_COUNT,SITUPS_COUNT,WEAPON,WEAPON_SCORE,WEAPON_QUALIFICATION,EDUCATION,SECURITY_CLEARANCE,AIRBORNE_QUALIFIED,AIR_ASSAULT_QUALIFIED,RANGER_TAB,VEHICLE_QUALIFIED,AWARD_1,AWARD_2,EVAL_RATING,LAST_PROMOTION_DATE,INJURY_STATUS,REENLIST_ELIGIBLE,DAYS_UNTIL_ETS,ETS_STATUS
US-0313,Anderson,DeShawn,M,21,KY,SGT,E5,15T,UH-60 Helicopter Repairer,Aviation,DIVARTY,1-8 CAV,Foxtrot,1st PLT,2022-10-04,1.7,Active Duty,OIF,Iraq,10,1,2730,0,422,3152,517,PASS,13.7,68,66,M249 SAW,25,MARKSMAN,AA Degree,Top Secret,YES,YES,YES,HMMWV,Purple Heart,None,Qualified,2022-10-18,Fit for Duty,NO,-496,ETS Eligible
US-0314,Thompson,James,M,34,WA,MAJ,O4,42A,Human Resources Specialist,Admin,2nd BCT,1-82 FA,Echo,3rd PLT,2010-01-25,14.3,Active Duty,JRTC Rotation,Fort Johnson,0,0,5696,0,266,5962,342,FAIL,16.7,27,44,M240B,27,MARKSMAN,MA/MS Degree,None,NO,YES,NO,M2A3 Bradley,Army Achievement Medal,Army Achievement Medal,Needs Improvement,2024-12-19,Profile,YES,735,Retained
US-0315,Brown,Nathan,M,41,PA,1SG,E8,94F,Special Electronic Devices Repairer,Maintenance,CAB,1-4 AVN,Charlie,3rd PLT,2020-12-15,3.5,Attached,NTC Rotation,Fort Irwin,0,0,4739,0,422,5161,365,PASS,19.8,82,39,M240B,20,MARKSMAN,Some College,None,YES,NO,NO,None,Meritorious Service Medal,None,Outstanding,2020-09-18,Fit for Duty,YES,244,Retained
US-0316,Moore,Tanya,F,42,IL,COL,O6,42A,Human Resources Specialist,Admin,CAB,2-4 AVN,Delta,HQ PLT,2022-10-19,1.6,Medical Hold,JRTC Rotation,Fort Johnson,0,0,7668,0,266,7934,486,PASS,19.3,61,45,M9 Pistol,33,SHARPSHOOTER,HS Diploma,None,NO,NO,NO,None,Expert Infantryman Badge,Expert Infantryman Badge,Qualified,2023-02-21,Profile,NO,-430,ETS Eligible
US-0317,Davis,Ryan,M,39,IN,CPL,E4,11B,Infantry,Combat,3rd BCT,1-82 FA,Foxtrot,2nd PLT,2011-08-12,12.8,Leave,KFOR,Kosovo,4,0,2504,1929,422,4855,318,FAIL,14.6,72,44,M249 SAW,19,MARKSMAN,HS Diploma,TS/SCI,NO,YES,YES,M2A3 Bradley,None,Meritorious Service Medal,Highly Qualified,2011-09-05,Limited Duty,YES,101,ETS Eligible
US-0318,Martinez,Luis,M,37,NC,MSG,E8,11C,Indirect Fire Infantry,Combat,1st BCT,21st BSB,Foxtrot,4th PLT,2008-05-11,16.1,TDY,NTC Rotation,Fort Irwin,0,0,4739,1173,422,6334,443,PASS,18.8,67,63,M9 Pistol,29,MARKSMAN,MA/MS Degree,None,NO,YES,YES,None,None,None,Highly Qualified,2017-07-02,Profile,YES,1360,Retained
US-0319,Thompson,Derek,M,38,CO,MAJ,O4,94F,Special Electronic Devices Repairer,Maintenance,2nd BCT,2-12 IN,Alpha,HQ PLT,2013-06-20,10.9,Attached,OEF,Afghanistan,6,1,5696,0,266,5962,576,PASS,14.4,31,77,M4 Carbine,38,EXPERT,Some College,TS/SCI,NO,YES,NO,None,Expert Infantryman Badge,None,Outstanding,2014-09-30,Medical Hold,YES,985,Retained
US-0320,Thompson,James,M,18,TN,SGM,E9,12B,Combat Engineer,Combat Support,DIVARTY,2-5 CAV,Alpha,2nd PLT,2018-05-24,6,Active Duty,OIF,Iraq,9,1,5473,0,422,5895,427,PASS,17.9,22,45,M4 Carbine,34,SHARPSHOOTER,AA Degree,None,NO,YES,NO,M1126 Stryker,Airborne Badge,None,Outstanding,2022-05-20,Limited Duty,YES,957,Retained
US-0321,Moore,Tyler,M,42,NC,MAJ,O4,94F,Special Electronic Devices Repairer,Maintenance,DISCOM,15th BSB,Alpha,HQ PLT,2022-05-21,2,Leave,OEF,Afghanistan,0,0,5696,2002,266,7964,438,PASS,16.6,75,32,M249 SAW,20,MARKSMAN,MA/MS Degree,Secret,NO,NO,NO,M2A3 Bradley,None,None,Highly Qualified,2023-11-26,Medical Hold,YES,691,Retained
US-0322,Williams,Elijah,M,29,TN,CPT,O3,13F,Fire Support Specialist,Combat Support,2nd BCT,21st BSB,HHC,1st PLT,2008-06-02,16,TDY,Peacetime,CONUS,0,0,4836,2085,266,7187,448,PASS,13.3,20,39,M4 Carbine,31,SHARPSHOOTER,HS Diploma,Secret,YES,NO,NO,None,Army Achievement Medal,None,Qualified,2018-05-02,Fit for Duty,YES,556,Retained
US-0323,Lewis,Brianna,F,40,KY,SGT,E5,11C,Indirect Fire Infantry,Combat,DIVARTY,87th BSB,Alpha,3rd PLT,2011-06-07,13,TDY,KFOR,Kosovo,13,2,2730,0,422,3152,450,PASS,16.2,52,69,M240B,18,MARKSMAN,HS Diploma,None,YES,NO,NO,M1126 Stryker,None,None,Outstanding,2019-06-06,Profile,YES,148,ETS Eligible
US-0324,Martinez,Nicole,F,21,PA,MSG,E8,42A,Human Resources Specialist,Admin,CAB,1-4 AVN,Alpha,3rd PLT,2015-06-14,9,Transition,KFOR,Kosovo,14,2,4739,0,422,5161,511,PASS,14,26,55,M249 SAW,28,MARKSMAN,BA/BS Degree,TS/SCI,NO,NO,NO,HMMWV,Purple Heart,None,Needs Improvement,2016-08-19,Fit for Duty,YES,374,Retained
US-0325,Young,Marcus,M,39,PA,CPT,O3,11B,Infantry,Combat,3rd BCT,3-16 FA,Delta,2nd PLT,2006-03-20,18.2,Attached,OEF,Afghanistan,0,0,4836,2200,266,7302,332,FAIL,14.8,60,41,M249 SAW,18,MARKSMAN,Some College,TS/SCI,NO,NO,NO,None,Bronze Star Medal,None,Needs Improvement,2015-08-12,Fit for Duty,YES,900,Retained
US-0326,Wilson,Aaron,M,22,AL,1LT,O2,42A,Human Resources Specialist,Admin,CAB,87th BSB,HHC,2nd PLT,2020-08-17,3.8,TDY,KFOR,Kosovo,11,1,4188,1968,266,6422,595,PASS,19.5,55,80,M249 SAW,18,MARKSMAN,AA Degree,Top Secret,YES,YES,NO,FMTV,None,Airborne Badge,Qualified,2022-04-12,Fit for Duty,YES,576,Retained
US-0327,Davis,Carlos,M,40,AL,LTC,O5,15T,UH-60 Helicopter Repairer,Aviation,DIVARTY,2-5 CAV,Alpha,2nd PLT,2021-09-22,2.7,Active Duty,OEF,Afghanistan,13,2,6618,0,266,6884,397,PASS,17.6,33,52,M249 SAW,37,EXPERT,BA/BS Degree,Top Secret,NO,NO,YES,M1126 Stryker,Airborne Badge,Purple Heart,Needs Improvement,2024-01-16,Limited Duty,YES,1244,Retained
US-0328,Garcia,Tyler,M,37,CO,LTC,O5,42A,Human Resources Specialist,Admin,3rd BCT,3-66 AR,HHC,HQ PLT,2008-08-25,15.8,Attached,Peacetime,CONUS,0,0,6618,1692,266,8576,513,PASS,14.9,62,74,M240B,38,EXPERT,HS Diploma,None,YES,NO,YES,LMTV,Airborne Badge,Army Achievement Medal,Highly Qualified,2020-03-20,Limited Duty,YES,-92,ETS Eligible
US-0329,Allen,Crystal,F,26,PA,PFC,E2,15T,UH-60 Helicopter Repairer,Aviation,3rd BCT,3-16 FA,Bravo,2nd PLT,2022-06-05,2,Active Duty,KFOR,Kosovo,12,2,2149,0,422,2571,469,PASS,19.8,80,37,M9 Pistol,29,MARKSMAN,AA Degree,Top Secret,NO,NO,NO,M1A2 Abrams,None,None,Outstanding,2024-04-29,Limited Duty,YES,-367,ETS Eligible
US-0330,Davis,James,M,21,NY,1LT,O2,25B,IT Specialist,Signal,DIVARTY,2-4 AVN,HHC,3rd PLT,2012-07-08,11.9,Medical Hold,OEF,Afghanistan,13,2,4188,1295,266,5749,316,FAIL,14.1,61,55,M9 Pistol,20,MARKSMAN,MA/MS Degree,Top Secret,NO,NO,NO,HMMWV,None,None,Qualified,2017-11-01,Fit for Duty,YES,1764,Retained
US-0331,Wilson,Jason,M,26,FL,SPC,E3,11C,Indirect Fire Infantry,Combat,1st BCT,3-16 FA,Alpha,HQ PLT,2008-06-07,16,Deployed,OIF,Iraq,2,0,2259,1971,422,4652,522,PASS,12.7,66,38,M240B,21,MARKSMAN,Some College,Secret,NO,NO,YES,LMTV,Combat Medic Badge,Combat Medic Badge,Needs Improvement,2010-04-27,Fit for Duty,YES,-46,ETS Eligible
US-0332,Brown,Maria,F,27,TX,CPL,E4,12B,Combat Engineer,Combat Support,3rd BCT,2-12 IN,Bravo,1st PLT,2006-09-26,17.7,Medical Hold,KFOR,Kosovo,11,1,2504,1225,422,4151,501,PASS,13.4,70,31,M4 Carbine,31,SHARPSHOOTER,Some College,Top Secret,NO,YES,NO,None,None,None,Outstanding,2013-09-09,Fit for Duty,YES,920,Retained
US-0333,Young,Maria,F,33,OH,PVT,E1,12B,Combat Engineer,Combat Support,DIVARTY,2-4 AVN,Charlie,1st PLT,2009-04-29,15.1,Deployed,Peacetime,CONUS,0,0,1917,0,422,2339,400,PASS,16.9,68,39,M240B,19,MARKSMAN,HS Diploma,None,NO,NO,NO,FMTV,Combat Medic Badge,None,Qualified,2015-08-09,Medical Hold,YES,1413,Retained
US-0334,Walker,Rachel,F,44,WA,CPT,O3,94F,Special Electronic Devices Repairer,Maintenance,2nd BCT,2-12 IN,Bravo,2nd PLT,2020-05-30,4,Medical Hold,NTC Rotation,Fort Irwin,0,0,4836,1375,266,6477,590,PASS,13.4,70,79,M240B,21,MARKSMAN,MA/MS Degree,TS/SCI,NO,NO,NO,HMMWV,None,None,Outstanding,2021-02-13,Fit for Duty,YES,945,Retained
US-0335,Lewis,DeShawn,M,28,TX,SSG,E6,94F,Special Electronic Devices Repairer,Maintenance,1st BCT,15th BSB,Charlie,HQ PLT,2014-03-12,10.2,TDY,OIR,Iraq/Syria,11,1,2980,0,422,3402,509,PASS,13.5,71,50,M249 SAW,27,MARKSMAN,AA Degree,Secret,NO,YES,YES,M1126 Stryker,Combat Medic Badge,None,Needs Improvement,2024-01-30,Profile,YES,452,Retained
US-0336,Taylor,Travis,M,21,MO,SFC,E7,88M,Motor Transport Operator,Logistics,2nd BCT,2-5 CAV,HHC,3rd PLT,2021-01-24,3.4,Medical Hold,Peacetime,CONUS,0,0,3294,0,422,3716,512,PASS,17.4,61,56,M240B,26,MARKSMAN,Some College,None,NO,NO,YES,M2A3 Bradley,Combat Medic Badge,None,Outstanding,2024-03-26,Medical Hold,YES,-413,ETS Eligible
US-0337,King,James,M,42,WA,PVT,E1,94F,Special Electronic Devices Repairer,Maintenance,CAB,2-12 IN,Bravo,4th PLT,2005-10-31,18.6,Attached,Peacetime,CONUS,0,0,1917,0,422,2339,530,PASS,15.4,21,34,M4 Carbine,29,MARKSMAN,BA/BS Degree,Top Secret,NO,YES,NO,None,None,None,Needs Improvement,2020-08-15,Fit for Duty,YES,1361,Retained
US-0338,King,Nicole,F,21,CA,CPL,E4,25B,IT Specialist,Signal,3rd BCT,21st BSB,Alpha,1st PLT,2010-01-10,14.4,Attached,OIF,Iraq,0,0,2504,0,422,2926,513,PASS,20.9,75,74,M249 SAW,21,MARKSMAN,AA Degree,None,YES,NO,YES,None,Army Achievement Medal,None,Needs Improvement,2023-09-29,Fit for Duty,YES,1054,Retained
US-0339,Davis,Aaron,M,29,KY,LTC,O5,11C,Indirect Fire Infantry,Combat,2nd BCT,1-82 FA,Foxtrot,2nd PLT,2021-11-21,2.5,Deployed,Peacetime,CONUS,0,0,6618,1646,266,8530,413,PASS,18.2,53,63,M9 Pistol,37,EXPERT,Some College,None,NO,NO,YES,M1A2 Abrams,Expert Infantryman Badge,Purple Heart,Outstanding,2023-10-10,Profile,YES,-254,ETS Eligible
US-0340,Wright,James,M,26,CO,SFC,E7,68W,Combat Medic,Medical,CAB,1-41 IN,Delta,1st PLT,2012-08-20,11.8,Attached,OEF,Afghanistan,10,1,3294,1438,422,5154,344,FAIL,18.1,74,62,M249 SAW,23,MARKSMAN,Some College,Secret,NO,YES,YES,LMTV,Purple Heart,None,Outstanding,2014-04-16,Medical Hold,YES,103,ETS Eligible
US-0341,Brown,Monique,F,29,GA,MSG,E8,11B,Infantry,Combat,CAB,3-66 AR,Charlie,1st PLT,2015-09-07,8.7,Transition,JRTC Rotation,Fort Johnson,0,0,4739,1887,422,7048,333,FAIL,15.5,27,65,M240B,29,MARKSMAN,HS Diploma,Top Secret,YES,NO,NO,HMMWV,Combat Medic Badge,None,Outstanding,2017-03-05,Limited Duty,YES,704,Retained
US-0342,Garcia,Travis,M,21,IL,1SG,E8,88M,Motor Transport Operator,Logistics,DIVARTY,87th BSB,HHC,4th PLT,2007-06-14,17,TDY,JRTC Rotation,Fort Johnson,0,0,4739,0,422,5161,317,FAIL,20.7,34,37,M4 Carbine,34,SHARPSHOOTER,AA Degree,Secret,NO,NO,NO,None,Bronze Star Medal,None,Highly Qualified,2024-08-15,Limited Duty,YES,333,Retained
US-0343,Young,Derek,M,31,WA,SGM,E9,19D,Cavalry Scout,Combat,1st BCT,2-5 CAV,Bravo,HQ PLT,2020-09-17,3.7,Medical Hold,Peacetime,CONUS,0,0,5473,1776,422,7671,377,PASS,19.7,64,45,M240B,37,EXPERT,HS Diploma,Secret,YES,NO,NO,M1A2 Abrams,Army Achievement Medal,None,Needs Improvement,2020-12-15,Profile,YES,-461,ETS Eligible
US-0344,Allen,Ryan,M,39,AL,PVT,E1,68W,Combat Medic,Medical,2nd BCT,87th BSB,Alpha,1st PLT,2005-05-23,19,Medical Hold,Peacetime,CONUS,0,0,1917,2192,422,4531,375,PASS,19.6,53,62,M249 SAW,40,EXPERT,AA Degree,TS/SCI,NO,NO,NO,M1126 Stryker,Army Achievement Medal,None,Needs Improvement,2011-10-03,Medical Hold,YES,866,Retained
US-0345,Anderson,Monique,F,28,AZ,PVT,E1,12B,Combat Engineer,Combat Support,CAB,1-41 IN,Echo,2nd PLT,2013-01-05,11.4,Transition,KFOR,Kosovo,0,0,1917,1300,422,3639,389,PASS,15.6,67,35,M9 Pistol,36,EXPERT,MA/MS Degree,Secret,NO,NO,NO,M1126 Stryker,Army Achievement Medal,None,Outstanding,2019-12-09,Limited Duty,YES,280,Retained
US-0346,Young,Jason,M,44,IN,CPL,E4,42A,Human Resources Specialist,Admin,CAB,21st BSB,Foxtrot,3rd PLT,2011-06-21,12.9,Active Duty,OIF,Iraq,0,0,2504,0,422,2926,438,PASS,16.5,29,63,M249 SAW,25,MARKSMAN,HS Diploma,TS/SCI,YES,YES,NO,M1A2 Abrams,Expert Infantryman Badge,None,Needs Improvement,2020-08-26,Fit for Duty,YES,942,Retained
US-0347,Anderson,Marcus,M,37,VA,SGT,E5,35F,Intelligence Analyst,Intelligence,3rd BCT,15th BSB,Echo,HQ PLT,2008-06-24,15.9,Medical Hold,OIF,Iraq,8,1,2730,0,422,3152,438,PASS,16.2,78,35,M249 SAW,17,MARKSMAN,Some College,TS/SCI,YES,NO,NO,M1126 Stryker,Expert Infantryman Badge,Combat Medic Badge,Outstanding,2020-12-19,Limited Duty,YES,70,ETS Eligible
US-0348,Davis,Brandon,M,32,CO,MAJ,O4,88M,Motor Transport Operator,Logistics,2nd BCT,2-12 IN,Charlie,1st PLT,2011-09-02,12.7,Transition,Peacetime,CONUS,0,0,5696,2086,266,8048,513,PASS,17.1,44,80,M4 Carbine,20,MARKSMAN,BA/BS Degree,Top Secret,NO,NO,NO,None,Air Assault Badge,None,Needs Improvement,2023-07-15,Limited Duty,YES,-392,ETS Eligible
US-0349,Davis,Monique,F,44,GA,SGM,E9,31B,Military Police,Law Enforcement,2nd BCT,21st BSB,HHC,3rd PLT,2007-11-09,16.6,Attached,Peacetime,CONUS,0,0,5473,1912,422,7807,354,FAIL,13,74,55,M9 Pistol,37,EXPERT,AA Degree,None,YES,YES,NO,LMTV,Army Commendation Medal,None,Outstanding,2017-10-19,Fit for Duty,YES,857,Retained
US-0350,Allen,Tyler,M,25,OH,PFC,E2,19D,Cavalry Scout,Combat,2nd BCT,15th BSB,Bravo,HQ PLT,2021-08-10,2.8,Active Duty,KFOR,Kosovo,4,0,2149,0,422,2571,293,FAIL,15.1,39,76,M9 Pistol,35,SHARPSHOOTER,HS Diploma,Secret,YES,NO,YES,None,None,None,Highly Qualified,2023-11-02,Limited Duty,YES,1317,Retained
US-0351,Brown,Ashley,F,36,AL,SGM,E9,42A,Human Resources Specialist,Admin,CAB,3-66 AR,Foxtrot,2nd PLT,2017-04-06,7.2,Medical Hold,OIR,Iraq/Syria,14,2,5473,0,422,5895,384,PASS,16.2,60,31,M249 SAW,39,EXPERT,AA Degree,TS/SCI,NO,NO,YES,None,None,None,Qualified,2024-10-28,Medical Hold,YES,-61,ETS Eligible
US-0352,Clark,Rachel,F,30,SC,SGT,E5,11B,Infantry,Combat,3rd BCT,87th BSB,Alpha,HQ PLT,2013-09-26,10.7,TDY,OIF,Iraq,9,1,2730,869,422,4021,361,PASS,12.9,78,52,M9 Pistol,39,EXPERT,HS Diploma,Secret,NO,NO,NO,M1126 Stryker,Expert Infantryman Badge,None,Qualified,2020-08-11,Profile,YES,1382,Retained
US-0353,Wright,Brandon,M,33,AL,SGM,E9,94F,Special Electronic Devices Repairer,Maintenance,CAB,2-5 CAV,Foxtrot,4th PLT,2013-06-12,11,Active Duty,KFOR,Kosovo,5,0,5473,1979,422,7874,587,PASS,13.6,40,67,M240B,34,SHARPSHOOTER,AA Degree,Secret,NO,YES,YES,FMTV,Airborne Badge,Army Achievement Medal,Highly Qualified,2018-04-23,Profile,YES,-69,ETS Eligible
US-0354,Clark,Travis,M,25,OH,SPC,E3,11B,Infantry,Combat,DIVARTY,2-12 IN,Alpha,1st PLT,2021-10-27,2.6,TDY,OIF,Iraq,14,2,2259,0,422,2681,520,PASS,20.4,40,36,M9 Pistol,20,MARKSMAN,Some College,TS/SCI,NO,NO,NO,M2A3 Bradley,None,Combat Medic Badge,Qualified,2021-06-26,Limited Duty,YES,-401,ETS Eligible
US-0355,Williams,Michael,M,38,AZ,SGT,E5,94F,Special Electronic Devices Repairer,Maintenance,1st BCT,1-82 FA,Foxtrot,4th PLT,2017-09-30,6.7,TDY,Peacetime,CONUS,0,0,2730,947,422,4099,560,PASS,14.1,66,76,M9 Pistol,22,MARKSMAN,HS Diploma,Secret,YES,NO,NO,None,Combat Medic Badge,Expert Infantryman Badge,Needs Improvement,2022-10-20,Fit for Duty,YES,721,Retained
US-0356,Robinson,Tyler,M,26,TX,MSG,E8,11B,Infantry,Combat,DIVARTY,15th BSB,Charlie,1st PLT,2010-01-10,14.4,Medical Hold,NTC Rotation,Fort Irwin,0,0,4739,1393,422,6554,370,PASS,15.8,42,34,M240B,18,MARKSMAN,HS Diploma,None,YES,NO,NO,M2A3 Bradley,Air Assault Badge,Air Assault Badge,Needs Improvement,2017-07-03,Medical Hold,YES,-257,ETS Eligible
US-0357,Hall,Michael,M,38,TN,2LT,O1,94F,Special Electronic Devices Repairer,Maintenance,DISCOM,1-8 CAV,Bravo,4th PLT,2006-08-21,17.8,Active Duty,NTC Rotation,Fort Irwin,0,0,3637,0,266,3903,596,PASS,15.4,24,56,M4 Carbine,33,SHARPSHOOTER,BA/BS Degree,None,NO,NO,NO,None,Expert Infantryman Badge,Bronze Star Medal,Highly Qualified,2011-02-09,Limited Duty,YES,-413,ETS Eligible
US-0358,Wilson,James,M,25,FL,CPT,O3,15T,UH-60 Helicopter Repairer,Aviation,DISCOM,2-4 AVN,Alpha,HQ PLT,2015-10-25,8.6,Deployed,OIF,Iraq,12,2,4836,0,266,5102,360,PASS,16.2,47,65,M4 Carbine,30,SHARPSHOOTER,MA/MS Degree,Top Secret,NO,YES,NO,None,Army Achievement Medal,Purple Heart,Needs Improvement,2023-05-20,Fit for Duty,YES,1696,Retained
US-0359,Thompson,James,M,45,IL,PFC,E2,11C,Indirect Fire Infantry,Combat,1st BCT,3-66 AR,Delta,2nd PLT,2011-05-05,13.1,Transition,OIF,Iraq,10,1,2149,0,422,2571,493,PASS,21,28,68,M9 Pistol,37,EXPERT,BA/BS Degree,Secret,NO,NO,NO,LMTV,Army Achievement Medal,Army Achievement Medal,Needs Improvement,2017-07-25,Medical Hold,YES,500,Retained
US-0360,Hall,Jason,M,21,TX,CPL,E4,11B,Infantry,Combat,3rd BCT,3-16 FA,Echo,HQ PLT,2015-11-28,8.5,Active Duty,OIR,Iraq/Syria,2,0,2504,0,422,2926,446,PASS,19.7,53,44,M249 SAW,19,MARKSMAN,BA/BS Degree,Secret,NO,NO,NO,None,Purple Heart,None,Qualified,2021-08-06,Fit for Duty,YES,1073,Retained
US-0361,Williams,DeShawn,M,42,TX,1SG,E8,25B,IT Specialist,Signal,DIVARTY,3-16 FA,Delta,1st PLT,2013-08-01,10.8,Active Duty,KFOR,Kosovo,14,2,4739,0,422,5161,510,PASS,14.2,31,72,M4 Carbine,37,EXPERT,AA Degree,Top Secret,NO,NO,NO,FMTV,Bronze Star Medal,None,Needs Improvement,2014-04-13,Limited Duty,YES,-53,ETS Eligible
US-0362,Wright,Keisha,F,19,MI,SGM,E9,25B,IT Specialist,Signal,DIVARTY,87th BSB,Delta,HQ PLT,2021-02-17,3.3,Deployed,Peacetime,CONUS,0,0,5473,1862,422,7757,411,PASS,13.9,44,59,M249 SAW,16,MARKSMAN,AA Degree,Top Secret,NO,NO,NO,None,Bronze Star Medal,Bronze Star Medal,Highly Qualified,2022-05-29,Medical Hold,YES,-450,ETS Eligible
US-0363,Allen,Derek,M,26,PA,2LT,O1,25B,IT Specialist,Signal,3rd BCT,3-66 AR,Delta,4th PLT,2005-05-22,19,Transition,KFOR,Kosovo,0,0,3637,0,266,3903,574,PASS,20.7,50,70,M249 SAW,29,MARKSMAN,AA Degree,Top Secret,YES,NO,NO,None,Army Commendation Medal,Army Achievement Medal,Needs Improvement,2019-02-20,Limited Duty,YES,214,Retained
US-0364,Thompson,Marcus,M,34,MO,CPL,E4,15T,UH-60 Helicopter Repairer,Aviation,1st BCT,3-66 AR,Echo,HQ PLT,2014-11-17,9.5,Transition,Peacetime,CONUS,0,0,2504,0,422,2926,422,PASS,17.2,34,33,M240B,16,MARKSMAN,HS Diploma,Secret,NO,YES,YES,None,None,Purple Heart,Highly Qualified,2017-08-27,Fit for Duty,YES,1021,Retained
US-0365,King,Monique,F,21,MI,MAJ,O4,94F,Special Electronic Devices Repairer,Maintenance,3rd BCT,3-66 AR,Alpha,3rd PLT,2018-08-13,5.8,Active Duty,NTC Rotation,Fort Irwin,0,0,5696,1537,266,7499,481,PASS,20.8,77,71,M9 Pistol,25,MARKSMAN,Some College,Top Secret,NO,NO,YES,FMTV,Airborne Badge,None,Needs Improvement,2023-09-13,Medical Hold,YES,909,Retained
US-0366,Allen,Travis,M,43,TN,PFC,E2,15T,UH-60 Helicopter Repairer,Aviation,DISCOM,3-66 AR,Delta,1st PLT,2006-09-26,17.7,Deployed,OEF,Afghanistan,13,2,2149,0,422,2571,600,PASS,19.7,53,33,M9 Pistol,37,EXPERT,Some College,Top Secret,NO,NO,NO,None,Air Assault Badge,Purple Heart,Needs Improvement,2008-08-03,Limited Duty,YES,487,Retained
US-0367,Clark,Keisha,F,21,FL,1LT,O2,11C,Indirect Fire Infantry,Combat,3rd BCT,15th BSB,HHC,1st PLT,2013-02-15,11.3,Transition,JRTC Rotation,Fort Johnson,0,0,4188,0,266,4454,581,PASS,16.3,46,44,M249 SAW,33,SHARPSHOOTER,BA/BS Degree,Top Secret,NO,NO,NO,M2A3 Bradley,Combat Medic Badge,Meritorious Service Medal,Qualified,2024-02-01,Limited Duty,YES,311,Retained
US-0368,Johnson,Carlos,M,25,VA,SSG,E6,11C,Indirect Fire Infantry,Combat,CAB,2-12 IN,Foxtrot,HQ PLT,2020-12-15,3.5,TDY,KFOR,Kosovo,3,0,2980,0,422,3402,375,PASS,19.6,21,74,M4 Carbine,20,MARKSMAN,HS Diploma,Secret,NO,NO,NO,M1126 Stryker,Air Assault Badge,Meritorious Service Medal,Outstanding,2023-04-26,Medical Hold,YES,-59,ETS Eligible
US-0369,Jackson,DeShawn,M,41,IN,LTC,O5,94F,Special Electronic Devices Repairer,Maintenance,CAB,1-4 AVN,Delta,4th PLT,2011-06-28,12.9,Medical Hold,NTC Rotation,Fort Irwin,0,0,6618,0,266,6884,591,PASS,18.7,66,79,M4 Carbine,20,MARKSMAN,AA Degree,Top Secret,NO,YES,NO,None,Army Commendation Medal,Purple Heart,Outstanding,2022-01-24,Fit for Duty,YES,897,Retained
US-0370,Taylor,Elijah,M,27,PA,2LT,O1,42A,Human Resources Specialist,Admin,3rd BCT,3-66 AR,Bravo,1st PLT,2021-06-24,2.9,TDY,JRTC Rotation,Fort Johnson,0,0,3637,1231,266,5134,450,PASS,16.9,56,69,M4 Carbine,27,MARKSMAN,MA/MS Degree,TS/SCI,NO,YES,NO,FMTV,Bronze Star Medal,None,Needs Improvement,2022-07-25,Fit for Duty,YES,77,ETS Eligible
US-0371,Hall,Michael,M,26,FL,SSG,E6,11B,Infantry,Combat,DIVARTY,1-8 CAV,HHC,HQ PLT,2022-12-03,1.5,Leave,OEF,Afghanistan,0,0,2980,0,422,3402,508,PASS,15.6,38,66,M9 Pistol,32,SHARPSHOOTER,Some College,None,NO,NO,NO,M1A2 Abrams,Combat Infantry Badge,Bronze Star Medal,Highly Qualified,2023-12-26,Medical Hold,NO,-177,ETS Eligible
US-0372,Moore,DeShawn,M,30,IL,SSG,E6,88M,Motor Transport Operator,Logistics,3rd BCT,2-12 IN,Delta,HQ PLT,2020-01-28,4.3,Leave,NTC Rotation,Fort Irwin,0,0,2980,951,422,4353,341,FAIL,20.1,22,57,M240B,22,MARKSMAN,Some College,None,NO,YES,NO,HMMWV,Air Assault Badge,None,Highly Qualified,2024-07-24,Medical Hold,YES,266,Retained
US-0373,Davis,Brianna,F,39,AL,SFC,E7,15T,UH-60 Helicopter Repairer,Aviation,1st BCT,15th BSB,Foxtrot,2nd PLT,2005-01-27,19.3,Medical Hold,KFOR,Kosovo,2,0,3294,0,422,3716,424,PASS,18.5,22,56,M9 Pistol,36,EXPERT,BA/BS Degree,Secret,NO,YES,NO,LMTV,Airborne Badge,None,Needs Improvement,2015-10-16,Limited Duty,YES,710,Retained
US-0374,Brown,Kevin,M,45,CO,SGM,E9,42A,Human Resources Specialist,Admin,CAB,1-82 FA,Bravo,4th PLT,2007-08-07,16.8,Active Duty,OEF,Afghanistan,14,2,5473,0,422,5895,355,FAIL,15.5,45,75,M9 Pistol,31,SHARPSHOOTER,HS Diploma,Top Secret,NO,NO,NO,None,Airborne Badge,None,Qualified,2014-02-14,Medical Hold,YES,1184,Retained
US-0375,Lewis,Amanda,F,42,WA,MAJ,O4,42A,Human Resources Specialist,Admin,3rd BCT,1-8 CAV,Charlie,4th PLT,2021-05-02,3.1,Deployed,OEF,Afghanistan,10,1,5696,0,266,5962,583,PASS,15.1,46,44,M249 SAW,33,SHARPSHOOTER,AA Degree,None,YES,NO,YES,LMTV,Combat Medic Badge,Army Achievement Medal,Needs Improvement,2022-03-08,Fit for Duty,YES,983,Retained
